scheduleid,name_1,name_2,name_1_win,name_2_win,name_1_country,name_2_country
16086,SKT,CLG,1,0,KR,US
16100,CLG,SUP,1,0,US,TR
16097,CLG,SKT,1,0,US,KR
16094,SUP,CLG,1,0,TR,US
16087,CLG,G2,1,0,US,EU
16081,CLG,FW,1,0,US,TW
15558,RNG,CLG,1,0,CN,US
14957,TSM,CLG,2,3,US,US
14955,CLG,TL,3,2,US,US
13677,CLG,DIG,1,0,US,US
13673,CLG,NRG,1,0,US,US
13671,FOX,CLG,0,1,US,US
13664,CLG,TL,0,1,US,US
14360,CLG,FNC,1,2,US,EU
14358,SKT,CLG,1,0,KR,US
13654,IMT,CLG,0,1,US,US
13647,REN,CLG,0,1,US,US
13645,CLG,P1,1,0,US,US
13638,CLG,TSM,0,1,US,US
13633,NRG,CLG,0,1,US,US
13630,P1,CLG,0,1,US,US
13624,CLG,IMT,0,1,US,US
13621,CLG,REN,1,0,US,US
14012,CLG,FOX,1,0,US,US
13606,TL,CLG,0,1,US,US
13600,DIG,CLG,1,0,US,US
13595,TSM,CLG,0,1,US,US
12902,OG,CLG,3,0,EU,US
12901,JAG,CLG,0,2,KR,US
12897,UOL,CLG,0,2,EU,US
12449,CLG,PNG,0,1,US,BR
12446,CLG,FW,0,1,US,TW
12450,CLG,ROX,0,1,US,KR
12430,CLG,ROX,0,1,US,KR
12419,CLG,PNG,1,0,US,BR
12410,CLG,FW,1,0,US,TW
12154,TSM,CLG,0,3,US,US
12153,CLG,P1,3,0,US,US
22350,TL,CLG,1,0,US,US
2043,DIG,CLG,0,1,US,US
2033,CLG,TL,1,0,US,US
2029,CLG,TDK,1,0,US,US
2018,CLG,P1,0,1,US,US
2011,CLG,GV,0,1,US,US
2007,TSM,CLG,1,0,US,US
2001,TL,CLG,1,0,US,US
1991,TDK,CLG,0,1,US,US
1984,GV,CLG,0,1,US,US
1977,CLG,TSM,0,1,US,US
1967,P1,CLG,0,1,US,US
1962,CLG,DIG,1,0,US,US
450,CLG,TL,0,3,US,US
443,CLG,P1,0,1,US,US
434,TSM,CLG,1,0,US,US
430,CLG,DIG,1,0,US,US
418,GV,CLG,0,1,US,US
415,CLG,TL,0,1,US,US
411,CLG,WFX,1,0,US,US
400,DIG,CLG,0,1,US,US
394,CLG,TSM,0,1,US,US
383,CLG,GV,1,0,US,US
381,WFX,CLG,0,1,US,US
370,P1,CLG,0,1,US,US
364,TL,CLG,1,0,US,US
356,CLG,DIG,1,3,US,US
338,CLG,DIG,0,1,US,US
331,TSM,CLG,1,0,US,US
315,DIG,CLG,0,1,US,US
310,CLG,TSM,1,0,US,US
292,CLG,DIG,1,0,US,US
286,TSM,CLG,1,0,US,US
264,DIG,CLG,0,1,US,US
254,CLG,TSM,1,0,US,US
234,TSM,CLG,2,1,US,US
226,DIG,CLG,0,1,US,US
208,CLG,TSM,1,0,US,US
188,TSM,CLG,1,0,US,US
185,CLG,DIG,1,0,US,US
166,CLG,TSM,0,1,US,US
142,DIG,CLG,1,0,US,US
138,TSM,CLG,1,0,US,US
124,CLG,DIG,1,0,US,US
1944,TSM,CLG,2,0,US,US
1940,DIG,CLG,1,0,US,US
1933,Velocity Esports,CLG,0,1,US,US
1921,CLG,TSM,1,0,US,US
1905,CLG,DIG,1,0,US,US
1897,DIG,CLG,1,0,US,US
1894,CLG,Velocity Esports,0,1,US,US
1888,TSM,CLG,0,1,US,US
1877,Velocity Esports,CLG,0,1,US,US
1869,CLG,TSM,1,0,US,US
1856,TSM,CLG,0,1,US,US
1838,CLG,DIG,1,0,US,US
1834,CLG,Velocity Esports,0,1,US,US
1824,CLG,Azure Cats,3,0,US,US
98,CLG,DIG,1,0,US,US
96,CLG,TSM,0,1,US,US
86,DIG,CLG,0,1,US,US
65,TSM,CLG,1,0,US,US
61,CLG,TSM,0,1,US,US
59,CLG,DIG,0,1,US,US
19,DIG,CLG,1,0,US,US
1,TSM,CLG,0,1,US,US
20482,CLG,AZF,0,1,US,KR
20481,SK,CLG,0,1,EU,US
20479,CLG,IG,0,1,US,CN
20531,GDE,CLG,0,1,EU,US
20523,CLG,xan,1,0,US,SG
20521,TSM,CLG,1,0,US,US
20519,GDE,CLG,0,1,EU,US
20527,CLG,FNC,1,2,US,EU
2181,NIP,KMT,0,3,EU,EU
2333,NIP,UOL,0,3,EU,EU
11675,DIG,FSN,3,2,US,US
27395,P1,DIG,3,0,US,US
2330,NIP,SKP,1,2,EU,EU
830,F5,FSN,0,2,US,US
828,TDK,FSN,2,1,US,US
825,FSN,TSD,1,0,US,US
822,TSD,FSN,1,0,US,US
817,CLB,FSN,0,1,US,US
1576,NIP,H2K,0,2,EU,EU
1574,NIP,G2d,2,1,EU,
1570,NIP,UOL,2,0,EU,EU
2182,MIL,NIP,3,2,EU,EU
2326,H2K,NIP,3,0,EU,EU
2325,NIP,RG,2,0,EU,GB
814,FSN,CLB,1,0,US,US
813,FSN,TDK,1,0,US,US
810,TDK,FSN,1,0,US,US
799,F5,FSN,0,1,US,US
796,FSN,F5,0,1,US,US
1282,F5,FSN,2,3,US,US
12495,SK,G2,2,3,EU,EU
2278,SK,S04,1,0,EU,EU
1271,FSN,CFE,2,0,US,US
2270,SK,FNC,0,1,EU,EU
2265,OG,SK,1,0,EU,EU
2260,UOL,SK,0,1,EU,EU
2258,SK,CW,1,0,EU,DK
2251,SK,GMB,0,1,EU,RU
2245,SK,GIA,0,1,EU,EU
2242,ROC,SK,1,0,EU,EU
2239,H2K,SK,0,1,EU,EU
2234,S04,SK,1,0,EU,EU
2225,SK,ROC,1,0,EU,EU
2223,SK,UOL,1,0,EU,EU
2218,GMB,SK,1,0,RU,EU
2212,SK,H2K,0,1,EU,EU
2206,GIA,SK,1,0,EU,EU
2203,SK,OG,0,1,EU,EU
2198,FNC,SK,1,0,EU,EU
23154,TSM,P1,2,0,US,US
2192,CW,SK,1,0,DK,EU
795,SK,H2K,2,3,EU,EU
792,SK,UOL,2,3,EU,EU
785,GMB,SK,0,1,RU,EU
783,SK,MYM,1,0,EU,PL
777,SK,CW,1,0,EU,DK
773,GIA,SK,0,1,EU,EU
764,ROC,SK,0,1,EU,EU
762,SK,FNC,1,0,EU,EU
756,SK,S04,1,0,EU,EU
750,UOL,SK,1,0,EU,EU
748,SK,H2K,0,1,EU,EU
741,FNC,SK,1,0,EU,EU
735,SK,GIA,1,0,EU,EU
733,CW,SK,0,1,DK,EU
728,S04,SK,0,1,EU,EU
719,H2K,SK,0,1,EU,EU
717,SK,UOL,1,0,EU,EU
712,SK,GMB,1,0,EU,RU
704,MYM,SK,0,1,PL,EU
702,SK,ROC,1,0,EU,EU
1390,SK,TSM,1,0,EU,US
1387,SK,TPA,1,0,EU,TW
1385,SK,RYL,0,1,EU,CN
1383,RYL,SK,1,0,CN,EU
1382,TPA,SK,1,0,TW,EU
1379,TSM,SK,1,0,US,EU
697,SK,ROC,3,0,EU,EU
694,ALL,SK,3,1,EU,EU
692,SK,MIL,3,0,EU,EU
685,GMB,SK,1,0,RU,EU
678,SK,FNC,1,0,EU,EU
1279,F5,FSN,2,3,US,US
675,SK,ALL,1,0,EU,EU
672,MIL,SK,0,1,EU,EU
666,SK,ROC,1,0,EU,EU
663,SK,MYM,0,1,EU,PL
659,CW,SK,1,0,DK,EU
656,SK,MIL,0,1,EU,EU
651,FNC,SK,1,0,EU,EU
646,ROC,SK,1,0,EU,EU
643,SK,CW,1,0,EU,DK
637,MYM,SK,1,0,PL,EU
635,ALL,SK,1,0,EU,EU
631,SK,GMB,1,0,EU,RU
627,MIL,SK,1,0,EU,EU
625,SK,ROC,1,0,EU,EU
619,SK,MYM,1,0,EU,PL
614,SK,ALL,0,1,EU,EU
613,CW,SK,0,1,DK,EU
606,SK,FNC,0,1,EU,EU
602,GMB,SK,0,1,RU,EU
599,SK,MIL,1,0,EU,EU
594,ALL,SK,1,0,EU,EU
593,ROC,SK,0,1,EU,EU
12496,GMB,MS,3,0,RU,EU
2360,MS,Ex Nihilo,2,0,EU,EU
589,MYM,SK,0,1,PL,EU
582,SK,CW,1,0,EU,DK
579,SK,GMB,0,1,EU,RU
2358,DEU,MS,2,0,,EU
2355,LP,MS,1,2,EU,EU
2350,MS,EA,2,0,EU,EU
860,MS,G2,1,0,EU,EU
857,G2,MS,0,1,EU,EU
852,OG,MS,1,0,EU,EU
849,MS,OG,0,1,EU,EU
848,MS,CWA,0,1,EU,DK
845,CWA,MS,1,0,DK,EU
841,DEU,MS,1,0,,EU
838,MS,DEU,0,1,EU,
834,RG,MS,1,0,GB,EU
831,MS,RG,0,1,EU,GB
2323,RG,MS,2,1,GB,EU
1549,MS,RG,0,2,EU,GB
1531,TTD,MS,0,2,EU,EU
1529,MS,H2K,0,2,EU,EU
1526,MS,EUO,2,0,EU,EU
2179,MS,CW,1,3,EU,DK
2169,MS,Lemondogs,0,1,EU,
2167,FNC,MS,1,0,EU,EU
2161,SK,MS,1,0,EU,EU
2157,MS,ALL,0,1,EU,EU
23144,P1,IMT,2,0,US,US
2155,GMB,MS,1,0,RU,EU
2151,NIP,MS,1,0,EU,EU
2145,Team ALTERNATE,MS,1,0,PL,EU
2143,Lemondogs,MS,1,0,,EU
2140,MS,NIP,1,0,EU,EU
2135,MS,Team ALTERNATE,0,1,EU,PL
2131,ALL,MS,1,0,EU,EU
2125,MS,FNC,0,1,EU,EU
2121,MS,SK,1,0,EU,EU
2120,MS,ALL,0,1,EU,EU
2114,MS,GMB,0,1,EU,RU
2111,SK,MS,1,0,EU,EU
2106,GMB,MS,1,0,RU,EU
2101,FNC,MS,1,0,EU,EU
2100,MS,Lemondogs,1,0,EU,
2093,NIP,MS,1,0,EU,EU
2092,MS,GMB,0,1,EU,RU
2082,ALL,MS,0,1,EU,EU
2087,Team ALTERNATE,MS,1,0,PL,EU
2079,MS,Team ALTERNATE,1,0,EU,PL
2076,MS,FNC,1,0,EU,EU
2071,Lemondogs,MS,0,1,,EU
2067,MS,NIP,1,0,EU,EU
2062,MS,SK,1,0,EU,EU
2055,Dragonborns,MS,2,3,EU,EU
2051,MS,Dexterisactuallyevil,2,1,EU,EU
2173,GMB,NIP,2,0,RU,EU
22438,NIP,FNC,0,1,EU,EU
22441,nip,GMB,0,1,EU,RU
2171,NIP,SK,1,0,EU,EU
2168,NIP,Team ALTERNATE,1,0,EU,PL
2164,NIP,FNC,1,0,EU,EU
23138,TL,P1,0,2,US,US
23130,P1,FOX,2,0,US,US
2160,Lemondogs,NIP,1,0,,EU
2154,ALL,NIP,1,0,EU,EU
2148,GMB,NIP,0,1,RU,EU
2144,FNC,NIP,1,0,EU,EU
23129,FLY,P1,0,2,US,US
23121,P1,DIG,2,1,US,US
23115,NV,P1,0,2,US,US
23101,P1,FLY,0,2,US,US
23094,P1,TSM,1,2,US,US
23088,IMT,P1,0,2,US,US
23079,P1,TL,2,0,US,US
23074,P1,NV,2,0,US,US
23066,DIG,P1,2,1,US,US
23058,FOX,P1,0,2,US,US
17104,P1,IMT,1,2,US,US
17100,P1,NV,2,1,US,US
17092,TSM,P1,1,2,US,US
17084,P1,TL,0,2,US,US
17080,P1,NRG,2,1,US,US
17073,P1,FOX,2,1,US,US
574,FNC,SK,0,1,EU,EU
571,SK,FNC,1,3,EU,EU
17066,DIG,P1,1,2,US,US
17063,P1,TSM,0,2,US,US
17054,NRG,P1,2,1,US,US
17044,P1,DIG,1,2,US,US
17040,TL,P1,2,0,US,US
17017,NV,P1,2,0,US,US
17007,IMT,P1,2,0,US,US
17002,FOX,P1,2,0,US,US
13679,P1,IMT,0,1,US,US
14946,REN,P1,1,0,US,US
13672,P1,REN,0,1,US,US
13662,TSM,P1,1,0,US,US
13657,P1,NRG,1,0,US,US
13652,P1,TL,0,1,US,US
13650,P1,FOX,0,1,US,US
13641,DIG,P1,0,1,US,US
13635,P1,TSM,0,1,US,US
13626,NRG,P1,1,0,US,US
13617,TL,P1,1,0,US,US
13613,P1,DIG,1,0,US,US
13612,REN,P1,0,1,US,US
13603,IMT,P1,1,0,US,US
13599,FOX,P1,1,0,US,US
12155,TL,P1,3,1,US,US
12149,P1,DIG,3,0,US,US
22349,P1,GV,1,0,US,US
2049,TL,P1,1,0,US,US
2042,GV,P1,0,1,US,US
2036,TDK,P1,0,1,US,US
2032,P1,TSM,1,0,US,US
2024,P1,DIG,1,0,US,US
2180,SK,SHC,3,2,EU,EU
2000,P1,GV,0,1,US,US
1990,DIG,P1,1,0,US,US
1987,P1,TL,0,1,US,US
1983,P1,TDK,1,0,US,US
1972,TSM,P1,1,0,US,US
454,P1,TL,2,3,US,US
451,TSM,P1,3,1,US,US
449,P1,GV,3,1,US,US
441,P1,DIG,0,1,US,US
435,P1,WFX,1,0,US,US
424,TL,P1,0,1,US,US
414,P1,TSM,1,0,US,US
406,P1,GV,1,0,US,US
569,SK,ROC,2,1,EU,EU
562,MIL,SK,0,1,EU,EU
560,SK,CW,1,0,EU,DK
558,MYM,SK,0,1,PL,EU
553,SK,FNC,1,0,EU,EU
547,SK,ALL,0,1,EU,EU
544,SK,GMB,1,0,EU,RU
540,ROC,SK,1,0,EU,EU
388,WFX,P1,1,0,US,US
386,TSM,P1,1,0,US,US
377,GV,P1,0,1,US,US
362,DIG,P1,0,1,US,US
360,P1,TL,0,1,US,US
538,CW,SK,0,1,DK,EU
12148,GV,TSM,1,3,US,US
533,FNC,SK,0,1,EU,EU
2045,GV,TDK,0,1,US,US
531,SK,ROC,1,0,EU,EU
2031,GV,DIG,0,1,US,US
524,GMB,SK,1,0,RU,EU
521,SK,MIL,1,0,EU,EU
517,ALL,SK,0,1,EU,EU
512,SK,MYM,1,0,EU,PL
509,ROC,SK,0,1,EU,EU
506,SK,ALL,0,1,EU,EU
502,SK,GMB,1,0,EU,RU
495,SK,FNC,1,0,EU,EU
491,SK,CW,0,1,EU,DK
485,SK,ROC,1,0,EU,EU
483,ALL,SK,0,1,EU,EU
481,MYM,SK,1,0,PL,EU
478,MIL,SK,1,0,EU,EU
474,GMB,SK,1,0,RU,EU
466,SK,MYM,1,0,EU,PL
464,CW,SK,0,1,DK,EU
462,FNC,SK,1,0,EU,EU
460,SK,MIL,0,1,EU,EU
22437,Team ALTERNATE,SK,1,0,PL,EU
2165,GMB,SK,1,0,RU,EU
2158,SK,FNC,1,0,EU,EU
2153,Team ALTERNATE,SK,0,1,PL,EU
2152,ALL,SK,0,1,EU,EU
2146,Lemondogs,SK,0,1,,EU
2142,SK,Team ALTERNATE,0,1,EU,PL
2139,SK,ALL,0,1,EU,EU
2136,SK,Lemondogs,0,1,EU,
2130,SK,NIP,1,0,EU,EU
2128,SK,GMB,1,0,EU,RU
2118,FNC,SK,0,1,EU,EU
2116,Lemondogs,SK,1,0,,EU
2108,ALL,SK,1,0,EU,EU
2104,NIP,SK,1,0,EU,EU
2097,SK,FNC,1,0,EU,EU
2095,Team ALTERNATE,SK,0,1,PL,EU
2089,SK,NIP,1,0,EU,EU
2084,SK,Lemondogs,0,1,EU,EU
2088,GMB,SK,1,0,RU,EU
2080,SK,ALL,1,0,EU,EU
2075,SK,GMB,0,1,EU,RU
2072,SK,Team ALTERNATE,0,1,EU,PL
2065,FNC,SK,1,0,EU,EU
1268,SK,ALL,0,2,EU,EU
1266,GMB,SK,2,0,RU,EU
1264,SK,Against All Authority,2,0,EU,EU
1262,ALL,SK,1,0,EU,EU
1257,SK,GIA,1,0,EU,EU
1250,Against All Authority,SK,0,1,EU,EU
1246,FNC,SK,1,0,EU,EU
1244,Dragonborns,SK,0,1,EU,EU
1242,GMB,SK,0,1,RU,EU
1233,GIA,SK,0,1,EU,EU
1227,SK,ALL,1,0,EU,EU
1223,SK,FNC,0,1,EU,EU
1219,SK,GMB,0,1,EU,RU
1217,NIP,SK,0,1,EU,EU
1211,Against All Authority,SK,0,1,EU,EU
1207,GMB,SK,1,0,RU,EU
1203,SK,GIA,1,0,EU,EU
1199,FNC,SK,1,0,EU,EU
1198,SK,Dragonborns,1,0,EU,EU
1196,SK,Against All Authority,0,1,EU,EU
1186,Dragonborns,SK,0,1,EU,EU
1191,SK,GMB,0,1,EU,RU
1190,SK,NIP,1,0,EU,EU
1180,GIA,SK,0,1,EU,EU
1177,SK,Against All Authority,1,0,EU,EU
1165,SK,Dragonborns,0,1,EU,EU
1162,ALL,SK,1,0,EU,EU
1160,NIP,SK,0,1,EU,EU
1158,SK,ALL,1,0,EU,EU
1154,SK,NIP,1,0,EU,EU
1151,SK,FNC,0,1,EU,EU
20483,SK,IG,0,1,EU,CN
20480,AZF,SK,1,0,KR,EU
818,TDK,F5,1,0,US,US
815,F5,TDK,0,1,US,US
812,TSD,F5,0,1,US,US
809,F5,TSD,1,0,US,US
807,F5,CLB,1,0,US,US
804,CLB,F5,1,0,US,US
2017,TSM,GV,0,1,US,US
2005,GV,TL,1,0,US,US
1996,GV,TSM,0,1,US,US
1988,DIG,GV,0,1,US,US
1976,TL,GV,0,1,US,US
1969,TDK,GV,0,1,US,US
432,DIG,GV,0,1,US,US
427,TSM,GV,0,1,US,US
425,GV,WFX,1,0,US,US
409,TL,GV,1,0,US,US
395,GV,TL,1,0,US,US
391,GV,TSM,0,1,US,US
367,GV,DIG,1,0,US,US
359,WFX,GV,1,0,US,US
2133,NIP,ALL,1,0,EU,EU
2126,NIP,Lemondogs,0,1,EU,EU
2124,Team ALTERNATE,NIP,0,1,PL,EU
2117,NIP,GMB,1,0,EU,RU
2115,ALL,NIP,0,1,EU,EU
2112,NIP,ALL,1,0,EU,EU
2107,NIP,Team ALTERNATE,0,1,EU,PL
2098,GMB,NIP,0,1,RU,EU
2081,NIP,FNC,0,1,EU,EU
2086,Lemondogs,NIP,0,1,EU,EU
2078,FNC,NIP,0,1,EU,EU
2074,Team ALTERNATE,NIP,1,0,PL,EU
2069,NIP,GMB,0,1,EU,RU
2063,NIP,Lemondogs,0,1,EU,
1263,ALL,NIP,2,1,EU,EU
1260,NIP,GMB,1,0,EU,RU
1258,ALL,NIP,1,0,EU,EU
1254,FNC,NIP,0,1,EU,EU
1252,NIP,GIA,1,0,EU,EU
1249,NIP,Dragonborns,1,0,EU,EU
1234,NIP,GMB,0,1,EU,RU
1229,Dragonborns,NIP,0,1,EU,EU
1225,GIA,NIP,0,1,EU,EU
1222,GMB,NIP,0,1,RU,EU
1220,NIP,Against All Authority,1,0,EU,EU
1212,NIP,ALL,1,0,EU,EU
1209,Against All Authority,NIP,0,1,EU,EU
1206,NIP,Dragonborns,1,0,EU,EU
1201,NIP,FNC,0,1,EU,EU
1194,NIP,GIA,1,0,EU,EU
1175,FNC,NIP,0,1,EU,EU
1184,NIP,Against All Authority,1,0,EU,EU
1181,ALL,NIP,1,0,EU,EU
1173,Dragonborns,NIP,1,0,EU,EU
1169,Against All Authority,NIP,1,0,EU,EU
1167,NIP,FNC,0,1,EU,EU
1166,GIA,NIP,1,0,EU,EU
1163,GMB,NIP,1,0,RU,EU
1156,NIP,ALL,0,1,EU,EU
2275,CW,GIA,0,1,DK,EU
2272,CW,ROC,1,0,DK,EU
2268,H2K,CW,0,1,EU,DK
2261,CW,S04,0,1,DK,EU
2252,CW,UOL,0,1,DK,EU
2246,FNC,CW,1,0,EU,DK
2244,GMB,CW,1,0,RU,DK
2237,CW,OG,0,1,DK,EU
2230,ROC,CW,1,0,EU,DK
2227,CW,FNC,0,1,DK,EU
2224,CW,H2K,0,1,DK,EU
2217,S04,CW,0,1,EU,DK
2214,CW,GMB,0,1,DK,RU
2209,OG,CW,1,0,EU,DK
2204,UOL,CW,1,0,EU,DK
2196,GIA,CW,1,0,EU,DK
791,H2K,CW,3,0,EU,DK
784,CW,GIA,0,1,DK,EU
781,CW,ROC,1,0,DK,EU
770,CW,UOL,0,1,DK,EU
767,H2K,CW,1,0,EU,DK
761,CW,S04,1,0,DK,EU
755,FNC,CW,1,0,EU,DK
753,GMB,CW,1,0,RU,DK
746,CW,MYM,1,0,DK,PL
739,ROC,CW,0,1,EU,DK
737,CW,FNC,1,0,DK,EU
727,UOL,CW,0,1,EU,DK
723,CW,GMB,1,0,DK,RU
718,MYM,CW,1,0,PL,DK
713,S04,CW,1,0,EU,DK
705,GIA,CW,1,0,EU,DK
701,CW,H2K,1,0,DK,EU
2185,CW,H2K,3,0,DK,EU
1335,OMG,Lemondogs,1,0,CN,
1333,Lemondogs,TSM,1,0,,US
1331,GamingGear.eu,Lemondogs,0,1,LT,
1328,Lemondogs,SKT,0,1,,KR
1325,TSM,Lemondogs,1,0,US,
1323,Lemondogs,OMG,0,1,,CN
1321,Lemondogs,GamingGear.eu,1,0,,LT
1319,SKT,Lemondogs,1,0,KR,
2177,Lemondogs,FNC,1,3,,EU
2175,Lemondogs,GMB,2,0,,RU
686,GMB,CW,1,0,RU,DK
2166,Lemondogs,ALL,0,1,,EU
2163,Lemondogs,Team ALTERNATE,1,0,EU,PL
2156,Lemondogs,FNC,1,0,,EU
2150,Lemondogs,GMB,1,0,,RU
2138,FNC,Lemondogs,0,1,EU,
683,MYM,CW,1,0,PL,DK
679,ROC,CW,0,1,EU,DK
673,CW,FNC,0,1,DK,EU
670,GMB,CW,1,0,RU,DK
669,ALL,CW,1,0,EU,DK
665,MIL,CW,1,0,EU,DK
655,FNC,CW,1,0,EU,DK
652,CW,MIL,1,0,DK,EU
649,CW,GMB,1,0,DK,RU
641,CW,ALL,1,0,DK,EU
639,CW,MYM,0,1,DK,PL
632,CW,ROC,0,1,DK,EU
2132,Team ALTERNATE,Lemondogs,1,1,PL,EU
2123,GMB,Lemondogs,1,0,RU,EU
2119,Lemondogs,Team ALTERNATE,1,0,EU,PL
2109,Lemondogs,GMB,1,0,,RU
2105,Lemondogs,FNC,0,1,,EU
2103,ALL,Lemondogs,0,1,EU,
2094,FNC,Lemondogs,0,1,EU,
2090,Lemondogs,ALL,0,1,EU,EU
2077,GMB,Lemondogs,0,1,RU,EU
2073,ALL,Lemondogs,0,1,EU,
2068,Team ALTERNATE,Lemondogs,1,0,PL,EU
2056,Against All Authority,Lemondogs,0,3,EU,
2052,Lemondogs,TCM Gaming,2,1,,EU
629,GMB,CW,0,1,RU,DK
622,CW,FNC,0,1,DK,EU
621,ALL,CW,1,0,EU,DK
615,MYM,CW,1,0,PL,DK
607,ROC,CW,1,0,EU,DK
603,MIL,CW,1,0,EU,DK
601,CW,GMB,0,1,DK,RU
596,CW,ROC,1,0,DK,EU
591,CW,MYM,0,1,DK,PL
586,FNC,CW,1,0,EU,DK
580,CW,MIL,1,0,DK,EU
576,CW,ALL,0,1,DK,EU
2184,CW,DNE,3,1,DK,EU
573,GMB,CW,2,1,RU,DK
568,ALL,CW,2,1,EU,DK
566,ALL,CW,1,0,EU,DK
563,CW,MYM,1,0,DK,PL
555,CW,GMB,1,0,DK,RU
550,CW,ROC,0,1,DK,EU
543,MIL,CW,0,1,EU,DK
542,FNC,CW,1,0,EU,DK
534,MYM,CW,0,1,PL,DK
527,GMB,CW,1,0,RU,DK
525,CW,ALL,0,1,DK,EU
519,CW,FNC,1,0,DK,EU
516,CW,MIL,1,0,DK,EU
514,ROC,CW,0,1,EU,DK
507,FNC,CW,0,1,EU,DK
503,MIL,CW,0,1,EU,DK
501,CW,ROC,0,1,DK,EU
496,CW,MYM,0,1,DK,PL
489,CW,GMB,0,1,DK,RU
484,MYM,CW,1,0,PL,DK
482,CW,FNC,0,1,DK,EU
475,ALL,CW,1,0,EU,DK
473,CW,MIL,1,0,DK,EU
468,ROC,CW,0,1,EU,DK
459,GMB,CW,1,0,RU,DK
456,CW,ALL,1,0,DK,EU
2054,CW,Samurai in Jeans,3,1,DK,EU
2298,TLA,OO,2,0,US,US
23511,GIA,MSF,0,2,EU,EU
23506,FNC,GIA,2,1,EU,EU
23502,G2,GIA,2,0,EU,EU
23499,ROC,GIA,2,0,EU,EU
23494,OG,GIA,1,2,EU,EU
23489,VIT,GIA,2,1,EU,EU
23485,SPY,GIA,2,0,EU,EU
23478,H2K,GIA,2,0,EU,EU
23469,GIA,UOL,0,2,EU,EU
23466,GIA,G2,0,2,EU,EU
23462,GIA,ROC,2,1,EU,EU
23458,GIA,FNC,1,2,EU,EU
23451,MSF,GIA,2,1,EU,EU
22525,TL,GIA,2,0,US,EU
22524,GIA,KDM,0,2,EU,KR
23153,FLY,TL,2,1,US,US
22522,TL,GIA,0,1,US,EU
20278,UOL,GIA,3,0,EU,EU
19610,GIA,UOL,1,3,EU,EU
17174,GIA,ROC,2,0,EU,EU
17173,S04,GIA,1,1,EU,EU
17166,GIA,VIT,2,0,EU,EU
17160,OG,GIA,0,2,EU,EU
17157,GIA,SPY,0,2,EU,EU
17151,UOL,GIA,2,0,EU,EU
17148,GIA,H2K,2,0,EU,EU
17139,G2,GIA,1,1,EU,EU
17136,GIA,FNC,2,0,EU,EU
17132,ROC,GIA,0,2,EU,EU
17124,GIA,S04,0,2,EU,EU
17122,VIT,GIA,1,1,EU,EU
17116,GIA,OG,2,0,EU,EU
17111,SPY,GIA,2,0,EU,EU
17038,GIA,UOL,2,0,EU,EU
17029,H2K,GIA,2,0,EU,EU
17025,GIA,G2,0,2,EU,EU
17021,FNC,GIA,2,0,EU,EU
13770,GIA,ROC,1,0,EU,EU
13762,GIA,OG,0,1,EU,EU
13757,G2,GIA,1,0,EU,EU
13752,FNC,GIA,1,0,EU,EU
13748,GIA,H2K,0,1,EU,EU
13743,GIA,VIT,0,1,EU,EU
13737,GIA,S04,1,0,EU,EU
13734,UOL,GIA,1,0,EU,EU
13731,SPY,GIA,1,0,EU,EU
13726,ROC,GIA,0,1,EU,EU
13720,OG,GIA,1,0,EU,EU
13713,GIA,FNC,0,1,EU,EU
13708,VIT,GIA,1,0,EU,EU
13702,GIA,SPY,0,1,EU,EU
13698,S04,GIA,1,0,EU,EU
13692,GIA,G2,0,1,EU,EU
13688,GIA,UOL,0,1,EU,EU
13685,H2K,GIA,1,0,EU,EU
12308,ROC,GIA,3,0,EU,EU
12080,H2K,GIA,3,0,EU,EU
22347,GIA,ROC,0,1,EU,EU
2271,GIA,UOL,0,1,EU,EU
2266,GIA,ROC,0,1,EU,EU
2264,GIA,H2K,0,1,EU,EU
2259,GMB,GIA,0,1,RU,EU
2250,OG,GIA,1,0,EU,EU
2240,GIA,FNC,0,1,EU,EU
2238,GIA,S04,0,1,EU,EU
2231,UOL,GIA,0,1,EU,EU
2226,H2K,GIA,1,0,EU,EU
2220,GIA,GMB,0,1,EU,RU
2215,FNC,GIA,1,0,EU,EU
2211,ROC,GIA,0,1,EU,EU
2200,S04,GIA,0,1,EU,EU
2191,GIA,OG,0,1,EU,EU
2188,GIA,RG,3,1,EU,GB
789,MYM,GIA,0,1,PL,EU
780,GIA,S04,0,1,EU,EU
775,GIA,ROC,0,1,EU,EU
768,GMB,GIA,1,0,RU,EU
759,MYM,GIA,1,0,PL,EU
754,H2K,GIA,1,0,EU,EU
749,GIA,FNC,0,1,EU,EU
747,GIA,UOL,1,0,EU,EU
740,S04,GIA,0,1,EU,EU
729,GIA,GMB,0,1,EU,RU
724,FNC,GIA,1,0,EU,EU
722,ROC,GIA,1,0,EU,EU
715,GIA,H2K,0,1,EU,EU
710,UOL,GIA,1,0,EU,EU
700,GIA,MYM,1,0,EU,PL
1304,GIA,RG,3,0,EU,GB
1302,GIA,H2K,0,3,EU,EU
1300,GIA,RG,3,0,EU,GB
1293,MIL,GIA,1,2,EU,EU
1287,ASC,GIA,0,2,EU,EU
2057,GIA,Team ALTERNATE,2,3,EU,PL
1259,GIA,FNC,0,1,EU,EU
1247,GMB,GIA,1,0,RU,EU
1245,Against All Authority,GIA,1,0,EU,EU
1241,GIA,Against All Authority,1,0,EU,EU
1239,GIA,ALL,1,0,EU,EU
1238,GIA,Dragonborns,0,1,EU,EU
